squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,hasGuestRoom,price,category
38804,18,1,0,45,39560,4,2,1,3885083,0
34830,92,1,0,85,74921,3,4,2,3488181.3,0
48540,42,0,0,27,98742,4,5,4,4856286.6,0
25680,51,1,0,11,39163,9,8,2,2573981.9,0
73224,66,0,0,74,2142,2,3,3,7330502.1,0
29589,45,1,1,76,83674,3,1,1,2973362.6,1
96469,21,1,0,13,7761,2,9,8,9651382.4,0
35039,19,0,1,22,4336,6,2,3,3511457.4,0
99592,47,1,0,61,41554,7,5,3,9963329.7,0
70433,41,1,0,1,59694,5,8,4,7045037.8,0
73644,18,0,0,7,87197,9,4,4,7365392.8,0
77211,47,0,1,84,2192,7,9,4,7725844.6,0
36429,8,0,1,29,15705,5,7,0,3651244.9,0
90334,44,1,0,6,81833,10,1,4,9037622,0
51993,59,1,1,33,34373,6,10,6,5208507.3,0
44476,27,0,1,13,14585,9,10,2,4450503.3,0
31661,52,0,0,18,95986,8,5,8,3168722,0
68275,93,0,1,54,82905,4,6,6,6833270,0
85429,60,1,1,57,75588,7,6,8,8553293.6,1
90162,71,1,1,27,52536,3,4,1,9023922.2,1
81619,82,1,1,70,53446,10,5,10,8173020.4,0
65324,7,0,1,8,53047,9,6,7,6538401.9,0
4368,85,0,1,29,46782,9,8,6,443641.1,0
24525,35,0,1,73,78932,4,8,6,2461959.9,0
20949,5,1,1,22,26964,4,8,10,2102983.3,0
23609,14,0,0,68,24913,7,8,3,2364571.7,0
68084,35,0,0,8,40586,7,3,9,6809686.9,0
73406,72,1,0,75,77874,4,6,2,7351988.7,0
50638,65,1,0,54,62598,7,5,6,5068736.6,0
5457,32,0,0,12,5443,1,6,2,547357.2,0
73337,30,0,1,5,90306,3,3,5,7337758.5,0
95339,87,0,0,15,70589,9,4,3,9535650.3,0
63237,8,1,0,49,23635,3,9,5,6330589.9,0
30831,27,0,0,13,37790,8,10,8,3084723.8,0
57897,21,1,0,96,98705,4,3,6,5801637.3,0
87418,73,0,0,7,26313,8,1,10,8743030.5,0
20640,17,0,0,91,21471,2,9,0,2073310.5,0
35634,77,0,1,50,21065,7,4,1,3568972.8,0
87156,49,1,0,44,94383,9,2,9,8722474.9,0
80556,1,0,1,54,3902,5,6,7,8062244.1,0
70942,36,1,1,28,34429,5,9,3,7102693.9,0
38688,76,1,0,80,73628,4,7,2,3877141.2,0
83937,30,0,0,85,50195,5,8,1,8396191.2,0
92655,54,0,0,77,12209,7,4,4,9267281.6,0
35110,28,1,1,84,7687,6,8,0,3526172.5,1
61208,51,1,0,39,86241,2,6,10,6126371.1,0
47781,49,0,0,37,16377,6,8,4,4779776.3,0
23737,25,1,1,11,58841,3,6,0,2380599.3,0
83460,34,0,0,69,23734,4,5,10,8347291.7,0
55736,64,1,1,47,59881,10,5,2,5582770.7,1
15429,27,1,1,46,73305,7,5,0,1550188.1,0
74290,38,1,0,8,52850,5,6,10,7433059.6,0
85256,68,0,0,45,56640,4,1,0,8530096.9,0
9380,11,1,0,97,52987,10,4,1,945451.3,0
13414,59,1,1,16,81829,4,6,5,1350225.4,1
91716,7,1,1,97,69278,8,5,4,9184104.6,1
95828,54,1,0,62,76615,6,10,4,9589468.4,0
98478,7,0,1,19,44583,5,7,2,9852730.7,0
70874,99,1,1,51,11943,8,7,2,7097321.1,0
78217,78,0,0,73,34686,3,1,2,7828401.3,0
81101,65,0,1,87,46040,4,4,4,8118370.7,0
46883,49,0,0,53,80204,8,2,3,4691844.9,0
69319,38,0,0,89,39675,1,1,8,6936067.9,0
95288,45,1,1,80,81916,6,1,2,9543817,1
50589,75,0,0,52,82206,10,3,9,5061508.8,0
65155,69,1,0,46,26367,1,4,3,6521547.4,0
6049,99,0,0,37,21569,7,7,8,608869,0
25386,30,1,0,35,96357,3,10,8,2543209.1,0
1270,53,0,0,66,78847,7,8,6,131117.1,0
88561,37,1,0,49,11254,6,4,1,8860454.4,0
71676,13,1,1,49,34,5,7,6,7178514.9,1
82016,15,0,0,93,96050,5,4,9,8211272.4,0
21698,75,1,1,59,79997,1,1,2,2179801.1,0
476,14,0,1,52,24467,4,4,6,57103.9,0
16114,98,1,1,25,32522,7,2,1,1620468,1
55707,7,0,0,33,55496,5,7,3,5573001.4,0
53633,48,1,0,43,58011,5,3,6,5370339,0
29578,2,0,0,5,71220,4,4,9,2959100.3,0
51757,95,0,1,23,1745,5,6,6,5178222.9,0
80386,41,1,1,4,46734,5,10,3,8045146.4,1
60136,32,0,1,54,20364,5,3,4,6020434.5,0
15850,99,0,1,96,87877,1,3,1,1596900,0
29362,2,0,1,44,7356,1,1,9,2940727,0
60366,51,0,1,26,88209,3,9,2,6042370.5,0
9167,32,1,0,69,85421,4,3,7,923577.4,0
18586,93,0,1,16,30288,6,5,8,1862622.7,0
69443,27,0,1,30,60701,2,7,1,6947198.3,0
21015,37,1,0,97,43938,5,6,9,2107213.3,0
79337,83,0,0,70,55727,5,9,5,7940161.6,0
84947,54,0,0,68,53510,5,7,1,8498951.4,0
99665,16,1,1,52,17077,1,9,9,9976093,1
25493,31,0,0,97,43440,2,4,3,2555724.7,0
50580,57,1,1,76,7583,4,4,1,5072667.8,1
71040,40,0,1,49,27973,4,3,6,7110801.5,0
63320,3,1,1,3,13015,9,2,8,6338701.3,1
50465,68,0,1,62,56602,7,6,3,5051447.4,0
65919,40,1,0,82,30941,9,4,1,6596228.3,0
76489,43,0,1,27,44513,9,7,8,7655928.2,0
50093,89,0,1,5,46453,8,1,10,5013597.9,0
50118,80,1,0,76,39767,3,1,0,5016630.8,0
25309,28,1,0,53,64682,4,6,9,2535294.2,0
98191,17,1,0,77,90287,8,5,4,9828436,0
1607,10,1,0,46,50693,3,6,9,167249.4,0
4410,37,1,0,37,84761,5,5,7,444238.4,0
2374,41,1,1,85,46686,7,3,5,249562.8,1
94990,23,0,1,47,26015,5,2,9,9504433.8,0
18281,9,1,0,76,89508,4,3,4,1840231.6,0
64879,80,0,1,12,40356,9,4,1,6491104.1,0
54812,88,0,0,27,48822,2,7,7,5482093,0
605,29,1,1,66,47766,10,2,2,71250.5,0
27253,19,1,0,81,17039,5,5,1,2736783,0
17357,42,0,0,20,39233,6,5,4,1738079.8,0
54097,26,0,0,98,42242,2,9,5,5416865.6,0
95281,22,1,0,8,17132,8,10,1,9533000,0
69440,90,0,1,76,59457,7,9,2,6950509.4,0
44395,1,1,0,1,15234,8,5,3,4443692.2,0
48270,60,1,1,85,81900,6,10,6,4838349,0
30572,24,0,0,56,32061,3,9,2,3058110.8,0
63719,35,0,1,25,12297,7,1,0,6375632.2,0
45827,61,1,1,60,26520,9,7,6,4590725.6,0
70488,61,1,0,35,67659,3,7,10,7054483,0
79822,67,1,0,30,76857,3,5,2,7987847.3,0
27171,63,1,0,93,64977,9,7,9,2724534.7,0
58330,58,1,1,2,26565,4,7,10,5837640.2,0
87826,10,1,0,45,95822,9,8,2,8790247.7,0
49389,13,0,0,10,64991,10,1,6,4940959.3,0
56931,60,1,0,91,8545,9,7,5,5704458.4,0
66503,73,1,1,13,15190,5,2,1,6655758,1
88112,77,0,0,68,6319,5,3,6,8813820.1,0
43587,83,0,0,26,7076,10,9,3,4360172.5,0
86152,44,0,0,48,74404,10,3,1,8619787.2,0
81573,98,1,0,57,30003,3,1,10,8163076.2,0
72599,43,0,1,23,29526,9,3,0,7262443.7,0
43876,42,0,0,43,78995,2,7,3,4388329.3,0
10040,100,1,1,98,88378,10,3,8,1010790.4,0
40177,38,0,0,12,47156,8,6,10,4019219.1,0
21703,86,1,1,90,82410,8,4,6,2183649.9,0
57236,87,0,1,96,11180,9,4,1,5730262,0
17863,1,1,1,33,7350,10,8,5,1795013.9,0
85272,89,1,0,34,1813,8,9,3,8531221.5,0
91931,38,1,0,42,61701,8,8,4,9197803.6,0
29411,26,1,0,53,64099,2,9,1,2948395.7,0
37163,4,0,0,22,19102,4,5,1,3718311.4,0
26440,41,0,1,58,94901,3,7,5,2651410.6,0
9868,89,0,0,53,27902,5,1,3,992632.3,0
55250,31,1,1,3,43094,7,3,4,5534691.5,0
1121,9,1,1,80,18753,6,1,8,126775,0
26528,31,1,0,49,78028,7,5,2,2660108.2,0
18362,100,1,0,33,86705,9,4,6,1842236.9,0
40581,99,1,1,82,48665,9,7,10,4068225.8,1
89084,34,1,0,9,56568,10,5,1,8911966,0
90643,77,1,0,55,46178,5,7,1,9074993.2,0
70868,70,1,1,39,12324,10,8,1,7096273.5,1
17252,90,0,0,23,58659,2,9,10,1726850,0
45647,17,1,1,100,31458,9,4,6,4580938.9,1
64654,34,1,0,33,12031,5,5,3,6471114.2,0
87668,58,0,0,56,18473,7,7,6,8769343.7,0
97688,60,0,1,25,42775,8,9,0,9775672,0
5468,75,1,0,78,10625,6,7,9,553320.2,0
63509,72,0,0,53,77958,6,1,0,6356517.6,0
98262,60,0,0,14,79444,3,9,0,9827936.1,0
67735,36,0,1,24,79577,1,5,2,6777979,0
19728,97,1,0,85,49642,2,8,2,1977828.8,0
39191,71,0,0,21,29174,9,9,10,3921295.1,0
34585,34,0,1,99,41029,6,2,6,3471454.8,0
56666,13,0,0,63,80634,8,9,9,5671002,0
4920,96,1,1,67,72459,5,9,2,498937.3,1
23043,69,0,0,55,20666,6,10,10,2309235.7,0
86042,64,1,1,7,66703,3,3,8,8610684,1
84978,63,1,1,65,50078,2,10,9,8508647,0
66940,95,0,1,16,77329,7,7,7,6700142.6,0
69592,68,1,0,10,94229,7,8,7,6964235,0
46558,52,0,1,28,59297,2,5,10,4663394.9,0
30925,18,1,1,83,91239,7,4,3,3104280.6,1
39975,97,0,0,72,86063,6,8,8,4005185.6,0
8808,9,1,1,15,13333,2,9,7,887645.4,0
7131,88,1,1,20,22245,9,10,4,719772.5,1
49063,35,0,0,81,53623,1,5,7,4909260.1,0
79093,89,1,1,63,31911,9,9,9,7915505.4,1
95157,76,0,1,86,13430,4,2,6,9527400.2,0
43412,3,1,1,68,42196,1,5,3,4352882,1
23127,72,1,1,98,75970,5,4,8,2327821.5,0
63397,52,1,1,17,54284,5,8,3,6344621.3,1
6078,67,0,1,22,19159,5,6,0,614702.4,0
70367,63,1,0,19,82251,8,1,0,7043100.5,0
31471,3,0,0,34,90619,5,3,5,3149214,0
84503,53,1,1,10,75818,1,6,4,8455991.4,1
25661,18,0,0,10,37780,10,6,2,2567320.4,0
65823,2,0,1,40,30868,1,3,10,6587187.9,0
40351,20,0,0,21,39793,10,7,5,4037323.6,0
65816,36,0,1,56,48668,8,6,6,6590874.9,0
9897,83,1,0,55,55819,3,7,3,997040.7,0
74556,36,1,0,30,19713,2,5,0,7461430.1,0
77324,66,0,1,96,49817,8,1,0,7746689,0
19054,27,1,1,64,59992,5,10,3,1915949.7,1
19467,61,0,0,69,64898,3,10,2,1953949.5,0
23917,57,0,0,92,79479,9,2,6,2396597.2,0
27581,56,0,0,54,43343,9,2,9,2763880.8,0
7021,94,1,0,18,29269,9,9,1,707889.8,0
86898,10,1,1,54,81981,8,5,5,8700597.7,0
35752,37,1,1,88,40954,9,9,5,3584645.4,0
80254,5,0,0,84,14987,9,1,4,8032718.4,0
43729,50,1,1,78,86433,7,4,3,4386441,0
14296,27,1,1,21,42471,6,2,10,1438655.1,0
60263,14,0,0,29,71839,5,5,6,6027298.2,0
56348,39,1,1,64,74517,10,6,4,5645570.3,0
20462,4,0,1,27,61133,2,3,9,2051424.9,0
35966,4,0,1,35,51110,6,8,3,3600448.9,0
23790,55,1,1,70,90089,2,9,6,2387891.7,0
62563,35,1,1,66,37064,7,6,7,6268203.4,1
74693,98,1,0,57,69975,6,3,8,7476380.7,0
69815,68,1,0,96,33939,9,3,8,6994868.1,0
31372,70,0,1,71,45055,1,6,1,3141888,0
47377,91,1,1,12,93863,6,4,4,4742430.5,0
21748,5,0,1,29,75041,9,6,10,2180962.1,0
74938,28,0,0,31,57629,3,10,6,7496677,0
84747,97,0,1,86,50495,7,7,7,8483566.4,0
52843,75,1,1,50,53689,6,7,3,5291087.4,0
94638,50,0,0,32,80383,3,10,10,9465407.4,0
57035,7,0,1,24,19018,7,2,7,5710846.8,0
10031,44,1,0,2,46452,1,10,0,1007605.4,0
87362,50,0,1,25,87149,9,3,7,8743936.5,0
50571,39,1,1,24,80108,2,10,0,5063431.8,0
69918,32,1,0,11,43369,8,5,2,6995676.5,0
42217,74,1,1,83,58719,3,7,5,4228208.9,1
76907,10,0,1,87,41867,6,10,10,7694726.7,0
15500,92,0,1,98,81088,1,7,7,1554517,0
53304,47,1,0,79,78668,5,3,2,5337897.2,0
1973,1,1,0,21,19624,7,9,9,201809,0
91112,51,1,1,9,59209,6,2,1,9121414.1,0
76204,60,1,1,8,37849,1,5,7,7628150,0
97471,74,1,0,90,32462,7,7,6,9756243.3,0
88887,9,1,1,28,43521,4,7,7,8897254.5,1
38490,14,1,0,8,11235,10,3,3,3853460.7,0
72450,63,1,0,71,15715,9,10,9,7250244.8,0
88367,5,0,0,7,36833,9,1,7,8837449.8,0
30782,99,1,0,48,64577,1,5,9,3082971,0
5033,58,0,1,28,57432,2,6,8,508665.1,0
26519,33,1,1,42,19068,5,1,1,2656599.4,0
65934,29,1,0,51,98414,2,7,0,6597942.7,0
98106,98,0,0,3,47065,5,6,1,9811465.2,0
6577,9,0,1,68,82346,10,7,4,662852.6,0
18250,16,0,0,82,7383,7,10,2,1829113.1,0
40783,48,0,1,80,81432,7,8,10,4086725.2,0
33156,15,0,1,43,52491,8,3,3,3323470.4,0
47523,89,0,0,89,48868,3,3,10,4760526.6,0
79604,30,0,1,4,23402,2,3,2,7965563.6,0
95762,64,1,0,63,24349,10,10,2,9583086.4,0
31317,91,1,1,25,86804,8,2,5,3142581.5,1
788,53,0,0,53,24590,7,4,8,82042.4,0
41188,30,1,0,62,20895,8,9,1,4122637.2,0
62282,35,0,0,44,12448,9,1,10,6229623,0
45979,46,0,1,2,78140,10,5,6,4600373.4,0
35828,77,0,0,3,85172,5,6,1,3583375.8,0
84540,21,0,0,64,38246,5,3,2,8455482.7,0
70288,78,1,0,28,15319,3,9,7,7034567.1,0
44681,63,1,1,80,80786,2,7,1,4480399.5,0
8856,96,1,1,38,77863,9,7,3,895829.6,1
45730,11,0,1,99,22913,6,9,10,4583276.8,0
59478,22,0,0,68,93765,2,8,8,5950543.2,0
31692,7,1,0,36,37726,7,4,2,3172857.7,0
58737,66,1,1,62,60814,4,3,0,5882539.4,0
32100,79,0,1,39,34468,2,5,6,3213786.7,0
67663,1,1,0,49,17835,2,10,2,6775397.4,0
59810,64,0,1,56,25278,1,10,1,5991500.6,0
86186,85,0,0,36,58102,4,8,6,8620785,0
38030,53,0,0,4,13524,5,2,2,3803961,0
48331,2,1,1,42,1284,5,8,9,4839984.9,0
27856,34,0,1,98,93709,7,1,9,2795386.6,0
70976,84,1,0,44,79617,10,7,4,7101406.8,0
90180,91,1,0,63,1400,4,5,8,9023962.4,0
54646,10,1,0,98,12446,4,4,10,5479242.7,0
42024,72,0,1,9,22621,5,10,9,4205806.3,0
8969,72,1,1,92,69766,5,3,9,908919.3,1
38926,58,1,1,7,41410,8,2,6,3902208.7,1
80419,55,0,0,31,72171,5,5,3,8043741.8,0
5585,61,1,1,76,89016,3,10,5,564773.9,0
91651,97,1,0,95,28499,9,8,9,9172889.6,0
5443,17,0,1,39,35512,2,7,3,549119,0
15355,1,1,1,30,10908,1,4,10,1544783.2,1
6963,11,0,1,65,54919,3,1,2,703519.5,0
77261,32,0,0,18,67401,10,6,5,7727179.7,0
26694,68,0,0,72,75658,3,2,4,2672253.4,0
79744,36,1,0,50,92605,4,8,0,7979395.2,0
32084,20,1,0,71,72927,10,8,10,3214809.5,0
93703,46,1,0,56,33926,6,1,6,9377879.8,0
78984,62,1,1,89,57806,9,9,2,7910102.4,0
369,25,0,0,92,58183,2,10,7,39316.3,0
10697,16,0,0,95,41131,9,8,7,1074445.9,0
13349,65,0,1,18,3147,1,3,4,1339458.4,0
25791,74,0,1,10,65096,2,10,5,2582155.5,0
96687,11,1,0,61,31414,8,6,5,9676763.6,0
41083,69,1,0,62,90286,9,6,10,4114499.7,0
63078,38,1,1,35,74374,3,1,2,6316522.5,1
33935,12,0,0,86,30349,7,4,0,3400557.5,0
30104,88,0,0,88,120,3,7,5,3016757.6,0
44414,70,0,0,94,54108,8,1,0,4449908.3,0
95116,9,1,0,28,92387,2,8,3,9518424,0
16996,89,1,0,52,56372,6,2,8,1708754.5,0
15290,77,0,0,97,58566,9,3,8,1533827.9,0
57562,87,0,0,7,80004,7,5,9,5756919.8,0
22786,23,0,0,81,51461,1,5,6,2281031.1,0
84540,46,1,0,66,296,6,8,4,8459024,0
41168,99,0,1,11,53471,6,6,9,4123023.2,0
33622,77,0,1,73,93239,7,5,1,3371927.4,0
66878,22,0,0,41,3743,9,5,2,6692131.6,0
9815,96,1,1,24,19588,9,2,6,989932,0
81392,34,0,1,10,91918,2,8,3,8143562.9,0
95375,30,1,1,37,50519,9,1,9,9545994.8,0
29917,70,1,1,39,26297,5,9,5,2998840.1,0
16336,76,0,1,11,28105,1,8,1,1636600.8,0
90836,97,0,0,40,53732,4,2,7,9086961.1,0
60244,35,1,1,47,69892,6,10,7,6034513.5,1
43030,81,1,1,85,73973,4,10,10,4310671,0
5504,11,1,0,76,13791,8,4,2,559951,0
37620,55,0,0,51,9302,9,8,8,3764885.4,0
6313,18,1,1,74,27295,9,6,7,640633.4,1
52251,53,0,1,10,19714,1,10,8,5231126.5,0
75749,81,1,0,30,62511,5,3,5,7579803,0
31113,93,1,1,93,79608,10,2,10,3122972,0
18972,70,1,0,3,42286,3,3,4,1902042,0
28769,22,1,0,80,17297,6,10,2,2881959.1,0
44539,24,0,0,23,91046,2,4,2,4454837.7,0
17643,18,0,0,1,34506,6,8,8,1765047.4,0
52079,71,0,0,97,77966,10,10,10,5217238.5,0
76906,77,0,1,6,61028,2,1,5,7692420.9,0
88655,88,0,1,94,96284,4,9,0,8875673.7,0
87554,16,1,1,77,30135,7,7,8,8769996,1
7889,38,0,1,58,59730,5,7,0,793852,0
33185,28,0,1,60,37437,5,8,8,3325883.8,0
81860,68,1,0,65,95833,10,5,7,8190448,0
16335,35,0,0,76,14675,10,6,2,1635816.5,0
23164,79,0,0,76,59854,1,10,4,2322369.2,0
50839,93,0,0,91,4337,1,3,9,5091375.9,0
17432,49,1,1,15,81884,7,6,10,1751212.3,1
94930,27,0,0,98,44331,3,6,8,9499136.1,0
47601,29,0,1,69,16139,3,5,5,4765720.1,0
57143,81,0,0,11,13745,8,9,8,5716057.1,0
90614,77,0,1,16,95936,8,6,10,9065677.6,0
43245,83,0,0,35,51501,4,8,10,4325940.3,0
96666,95,0,1,9,25449,5,4,2,9672165.8,0
49608,59,0,1,10,71685,5,7,10,4965463.2,0
15385,69,1,0,93,98763,3,2,8,1548993.3,0
14973,91,1,0,22,52038,3,2,4,1501528.8,0
82285,19,0,0,22,73045,4,5,8,8229649.4,0
89520,47,0,0,6,68457,3,3,1,8952698.7,0
31454,12,0,0,57,53771,8,1,0,3148909.2,0
63341,81,0,0,85,45352,10,6,5,6338314.1,0
91166,100,1,1,8,89777,10,6,0,9123483.5,0
86153,7,1,1,54,11435,9,9,6,8627514,1
24519,54,0,1,3,5764,8,4,3,2456369.1,0
17458,69,1,0,51,97354,7,5,2,1751679.8,0
48568,18,1,0,11,40071,2,3,7,4860230.1,0
14881,68,1,0,88,9188,8,9,10,1498063.7,0
61123,25,1,1,72,27146,5,4,5,6123098.5,0
3854,7,1,0,25,32919,8,7,10,393085.9,0
86908,90,0,0,56,28155,8,7,7,8695385.4,0
55366,51,0,0,98,18443,4,3,8,5540333.1,0
17051,46,1,1,43,67578,2,2,2,1710016.3,1
14436,15,0,0,6,9002,9,2,10,1444902.2,0
34220,50,1,1,33,30858,3,3,1,3430761.6,1
95215,72,0,0,8,8349,7,9,6,9522466.9,0
82140,63,0,0,10,51301,1,9,5,8215500.3,0
5706,57,0,0,38,51600,4,7,7,574164.5,0
35778,92,0,0,35,16239,6,8,9,3580006.2,0
73323,43,0,1,5,8554,5,10,6,7334601,0
97544,65,0,0,72,74577,2,2,5,9760573.4,0
74037,75,1,0,84,185,5,10,10,7410767.7,0
27244,95,0,0,91,51203,9,7,6,2731619.6,0
7812,68,0,1,93,30594,4,6,0,786725.2,0
95800,83,1,1,28,75731,1,9,3,9591195,1
4442,11,1,0,46,10345,3,8,1,450428.6,0
71399,40,0,0,74,34136,5,10,10,7141237.6,0
8223,73,1,0,18,91132,10,4,5,828761.9,0
49694,47,1,0,17,42649,4,8,1,4973672.1,0
71661,54,0,1,64,30637,1,6,2,7173346.4,0
98826,87,1,1,77,7899,7,2,9,9894829.7,0
92000,54,1,0,6,559,6,8,2,9203514.1,0
82274,36,1,1,69,30208,8,1,10,8237371.3,1
28957,71,1,1,2,41445,1,9,3,2903240.2,1
45273,66,1,0,3,1531,8,6,5,4531464.7,0
27649,86,0,0,67,35839,9,10,10,2770975.7,0
78681,23,1,1,87,56264,8,9,3,7884526.5,1
30383,24,1,1,87,41613,9,8,5,3049140,1
16205,33,1,0,53,74857,2,5,1,1626165,0
35821,12,1,0,71,39266,6,10,7,3589966.3,0
96601,97,1,0,37,21619,2,1,8,9665463.5,0
34075,70,1,1,28,7956,2,2,4,3415018.5,1
64246,31,1,0,90,7469,9,4,1,6435521.5,0
8732,69,0,1,40,28331,2,7,5,876520.1,0
15807,34,1,0,33,58996,7,2,8,1587804,0
41409,100,1,1,9,85156,1,1,9,4149403.3,0
84748,29,1,0,96,57674,8,9,7,8480498.3,0
95514,64,0,1,83,88845,6,8,1,9557636.6,0
19596,10,1,0,28,44541,8,10,2,1965484.7,0
26886,88,0,1,10,48679,8,6,0,2692355.1,0
5017,48,0,0,49,71704,1,5,5,506461.3,0
817,80,0,1,26,96822,3,7,3,87408.3,0
56381,5,1,1,91,50835,6,1,1,5646091.9,0
45464,3,0,1,3,42973,5,5,8,4549774.1,0
63992,5,1,0,39,50384,6,9,2,6405553.5,0
81411,23,0,1,74,99433,10,1,9,8149663.8,0
67053,15,0,0,33,72156,5,2,9,6707304.9,0
13560,1,1,0,17,85418,4,3,1,1361612.1,0
59993,13,1,1,67,83164,2,4,3,6009243.5,1
95568,61,0,1,56,79841,2,8,0,9562024.2,0
50873,95,0,0,38,10919,7,10,4,5089609.8,0
56885,89,1,1,80,69885,1,4,8,5699848.1,0
72193,49,0,1,82,53046,4,7,1,7224575.2,0
39210,100,0,0,70,44287,6,9,3,3923171.1,0
82468,24,0,1,1,92478,5,2,10,8250786.9,0
64882,88,0,0,86,26142,5,7,8,6493005,0
98864,37,1,0,55,32055,1,7,7,9892826.6,0
71061,89,0,1,75,53656,9,4,7,7118344.8,0
46585,73,0,0,91,10008,2,6,6,4662821,0
41976,78,0,1,86,95137,6,7,5,4205798,0
52165,3,1,0,3,77195,7,2,6,5221495.8,0
89999,49,1,0,3,18801,9,4,5,9004222,0
65611,61,0,1,23,88748,9,9,7,6563935.9,0
16067,4,1,0,26,51833,6,7,7,1610057.7,0
57970,2,1,1,53,59184,5,6,5,5811905.3,0
50373,38,0,1,53,3519,8,3,3,5043556.3,0
12079,66,1,1,70,60660,6,8,9,1213149,1
36670,12,0,1,54,81486,1,9,2,3676149.3,0
2122,89,1,0,67,80189,10,9,8,219749,0
88458,5,0,1,36,25549,5,8,9,8853221.2,0
70603,35,1,0,42,21908,8,1,7,7065124.2,0
70091,62,1,1,86,37015,2,6,8,7019102.9,1
3886,86,1,1,35,37090,2,5,4,398355.1,1
64932,38,0,0,42,35842,1,9,4,6496287.6,0
4434,79,1,1,29,8718,2,2,5,453660.9,1
79441,54,1,0,84,84220,10,4,3,7949525.1,0
53077,84,1,0,92,83232,4,2,0,5317242.2,0
91526,63,0,1,3,92415,7,2,0,9154926.8,0
91334,54,1,0,97,79832,9,4,3,9142863.7,0
38674,79,1,1,97,49531,4,3,5,3881695.5,1
83033,36,1,0,75,75420,1,9,5,8313113.6,0
76692,42,1,0,28,24738,1,10,1,7673297.7,0
9468,3,0,1,18,84321,10,3,7,952050.6,0
1347,45,1,1,39,52035,7,7,7,142485.8,0
74970,60,1,1,82,91777,2,5,10,7509123,0
87957,56,0,1,46,75631,2,9,6,8800891.4,0
31560,74,1,0,17,88534,10,10,2,3159643.4,0
23804,58,0,1,39,80200,1,1,5,2386532.8,0
21765,79,1,1,35,98079,4,10,0,2184139,1
11192,18,1,1,100,80973,8,10,9,1129884.5,0
91569,74,1,1,40,59784,1,10,2,9166813.6,0
23554,69,1,1,31,18992,3,3,10,2365037,1
95444,10,0,1,10,95204,1,5,4,9547388.2,0
35447,94,0,0,57,66046,8,5,5,3550859.7,0
87502,32,0,1,89,59722,6,9,3,8761066.9,0
56188,31,1,1,56,11214,1,1,9,5627165.8,1
58234,22,0,1,9,88730,3,9,5,5826681.5,0
11130,77,1,1,98,56168,8,2,5,1123958.1,1
84920,20,1,1,67,9914,4,7,3,8498090.8,1
52593,7,0,1,24,4624,9,6,0,5266675.7,0
71830,84,1,1,94,49715,10,5,6,7198524,0
60443,27,1,0,29,75789,9,5,5,6050123,0
87140,89,1,0,35,95671,1,4,5,8719038.1,0
20466,54,0,1,17,27952,9,8,8,2050714.2,0
98983,28,1,0,94,87042,4,4,6,9907159.5,0
97600,92,0,0,60,25026,7,7,1,9766250.4,0
84478,54,0,1,85,94529,9,7,5,8455893.2,0
94293,2,1,0,63,75139,6,5,3,9434658.4,0
79363,63,0,1,21,23353,5,9,7,7939687,0
82102,34,1,0,13,7782,2,9,10,8212467.6,0
68916,19,0,0,13,90143,4,3,7,6893475.3,0
79078,60,1,0,90,38332,10,3,9,7911742.8,0
78304,100,0,0,82,68157,3,4,6,7838249,0
16318,7,1,0,66,60177,1,3,4,1641389.8,0
32263,76,0,1,92,27952,8,1,3,3235937.8,0
95800,34,1,0,20,34604,7,8,0,9585132.1,0
26659,18,1,1,88,78689,10,8,2,2677314,0
74995,94,0,0,57,65876,7,5,3,7505553.1,0
18399,88,0,1,1,70170,4,3,8,1841652,0
14099,88,1,1,4,94875,9,4,10,1417841.9,0
59805,45,1,0,74,16122,2,10,9,5986841.1,0
83388,97,0,0,72,45858,1,4,0,8339971.6,0
34049,10,0,0,79,26771,7,5,7,3413350.2,0
80863,57,0,0,31,98619,9,3,5,8089383.3,0
48854,79,1,0,83,42705,7,9,10,4890551.2,0
93002,53,0,0,52,65917,4,2,9,9302663.2,0
68895,50,0,1,2,24554,6,3,6,6891689.5,0
50058,72,0,0,96,45126,10,2,0,5009004.5,0
93342,7,1,0,41,54075,3,1,7,9340733,0
87586,41,0,0,4,42095,5,3,5,8759529.7,0
59564,62,1,1,17,72033,1,3,1,5962905,0
94512,89,1,0,39,15527,8,1,2,9457140.2,0
35145,44,0,0,8,17127,3,2,7,3515730.8,0
36050,56,0,0,90,33708,6,8,1,3611909.1,0
69630,70,1,1,76,87049,10,1,9,6973784.9,0
7019,33,0,0,99,82546,6,4,5,705568.8,0
3633,11,1,1,32,68732,3,1,5,375162.2,0
17193,18,0,1,72,88316,9,4,5,1724888.8,0
72730,58,0,0,38,37518,2,10,0,7276501.3,0
50152,39,1,0,70,1849,10,7,2,5018454.5,0
88898,53,1,1,52,71476,9,6,5,8902046.8,0
48819,75,1,0,90,29459,2,2,2,4887042.5,0
92649,31,0,0,77,56098,10,8,8,9271774.1,0
42485,1,0,0,40,23782,7,7,3,4251851.7,0
65867,37,0,0,92,67725,6,2,10,6593211.4,0
2372,41,1,0,5,60320,1,1,4,241014.3,0
60514,46,1,1,35,76413,2,1,8,6059360.9,1
93564,16,1,1,66,13427,4,10,3,9370487.9,1
40622,96,1,0,94,51135,5,1,9,4071155.9,0
